x,y,species cloglog values
990.0,990.0,0.07285261
991.0,991.0,0.0050727376
992.0,992.0,0.010609517
993.0,993.0,0.0028583633
994.0,994.0,0.27551916
995.0,995.0,0.3417667
996.0,996.0,0.21690948
997.0,997.0,0.51342076
998.0,998.0,6.6820026E-4
999.0,999.0,0.049897388
1000.0,1000.0,0.03164654
1001.0,1001.0,0.015729843
1002.0,1002.0,0.2157067
1003.0,1003.0,0.4299956
1004.0,1004.0,0.26911724
1005.0,1005.0,0.14241023
1006.0,1006.0,0.59731823
1007.0,1007.0,0.37564942
1008.0,1008.0,0.78485906
1009.0,1009.0,0.021272331
1010.0,1010.0,0.05191053
1011.0,1011.0,0.6334232
1012.0,1012.0,0.3732789
1013.0,1013.0,0.002571485
1014.0,1014.0,0.011279399
1015.0,1015.0,0.31474262
1016.0,1016.0,0.47598746
1017.0,1017.0,0.68961895
1018.0,1018.0,0.77978224
1019.0,1019.0,0.82071006
1020.0,1020.0,0.59268117
1021.0,1021.0,0.045352485
1022.0,1022.0,0.41342506
1023.0,1023.0,0.80996585
1024.0,1024.0,0.0061205537
1025.0,1025.0,0.027583897
1026.0,1026.0,0.29342395
1027.0,1027.0,0.062106136
1028.0,1028.0,0.810377
1029.0,1029.0,0.77199644
1030.0,1030.0,0.05964526
1031.0,1031.0,0.060329743
1032.0,1032.0,0.01695861
1033.0,1033.0,0.013850718
1034.0,1034.0,0.0026184157
1035.0,1035.0,0.8140434
1036.0,1036.0,0.7702805
1037.0,1037.0,0.008573966
1038.0,1038.0,0.17173478
1039.0,1039.0,0.16844502
1040.0,1040.0,0.55658287
1041.0,1041.0,0.15206398
1042.0,1042.0,0.2717415
1043.0,1043.0,0.016461497
1044.0,1044.0,0.3352376
1045.0,1045.0,0.006986275
1046.0,1046.0,0.70484126
1047.0,1047.0,0.8098881
1048.0,1048.0,0.8012356
1049.0,1049.0,0.86134523
1050.0,1050.0,0.044125378
1051.0,1051.0,0.0053790244
1052.0,1052.0,0.8282577
1053.0,1053.0,0.7701531
1054.0,1054.0,0.19321723
1055.0,1055.0,0.014817397
1056.0,1056.0,0.65656614
1057.0,1057.0,0.19232628
1058.0,1058.0,0.47186413
1059.0,1059.0,0.002999515
1060.0,1060.0,0.041863173
1061.0,1061.0,0.008573856
1062.0,1062.0,0.71804774
1063.0,1063.0,0.055352714
1064.0,1064.0,0.077394605
1065.0,1065.0,0.7711453
1066.0,1066.0,0.015229588
1067.0,1067.0,0.76772755
1068.0,1068.0,0.07693154
1069.0,1069.0,0.025213705
1070.0,1070.0,0.42326063
1071.0,1071.0,0.21472932
1072.0,1072.0,0.13606332
1073.0,1073.0,0.7731714
1074.0,1074.0,0.32376355
1075.0,1075.0,0.7856898
1076.0,1076.0,0.007507245
1077.0,1077.0,0.037967473
1078.0,1078.0,0.83436203
1079.0,1079.0,0.33283982
1080.0,1080.0,0.266168
1081.0,1081.0,0.12940384
1082.0,1082.0,0.013300158
1083.0,1083.0,0.49194676
1084.0,1084.0,0.46147153
1085.0,1085.0,0.076654166
1086.0,1086.0,0.0096297
1087.0,1087.0,0.0017790409
1088.0,1088.0,0.72216815
1089.0,1089.0,0.5436182
1090.0,1090.0,0.2726168
1091.0,1091.0,0.006064288
1092.0,1092.0,0.032656275
1093.0,1093.0,5.407502E-4
1094.0,1094.0,0.5152078
1095.0,1095.0,0.7429946
1096.0,1096.0,0.16603285
1097.0,1097.0,0.8038665
1098.0,1098.0,0.0028305636
1099.0,1099.0,0.9053722
1100.0,1100.0,0.008199215
1101.0,1101.0,0.010350421
1102.0,1102.0,0.16926396
1103.0,1103.0,0.74656504
1104.0,1104.0,0.04974193
1105.0,1105.0,0.005580296
1106.0,1106.0,0.36254907
1107.0,1107.0,0.010823226
1108.0,1108.0,0.01664261
1109.0,1109.0,0.013880545
1110.0,1110.0,0.0012730254
1111.0,1111.0,0.002319461
1112.0,1112.0,0.0029478965
1113.0,1113.0,0.78568774
1114.0,1114.0,0.32463208
1115.0,1115.0,0.0056542996
1116.0,1116.0,0.037967652
1117.0,1117.0,0.72405887
1118.0,1118.0,0.0010006644
1119.0,1119.0,9.083293E-4
1120.0,1120.0,0.05934378
1121.0,1121.0,0.48184153
1122.0,1122.0,0.06773041
1123.0,1123.0,0.57524484
1124.0,1124.0,0.8046223
1125.0,1125.0,0.015985353
1126.0,1126.0,0.01522591
1127.0,1127.0,0.09802738
1128.0,1128.0,0.013477211
1129.0,1129.0,0.022045044
1130.0,1130.0,0.14098002
1131.0,1131.0,0.016314795
1132.0,1132.0,0.009329131
1133.0,1133.0,0.49525118
1134.0,1134.0,0.8301828
1135.0,1135.0,0.6122982
1136.0,1136.0,0.0015186025
1137.0,1137.0,0.62878424
1138.0,1138.0,0.77783996
1139.0,1139.0,0.009710931
1140.0,1140.0,0.0035607996
1141.0,1141.0,0.19890337
1142.0,1142.0,0.3131581
1143.0,1143.0,0.009026627
1144.0,1144.0,0.01355989
1145.0,1145.0,0.5000439
1146.0,1146.0,0.0046698553
1147.0,1147.0,0.037481952
1148.0,1148.0,0.6928608
1149.0,1149.0,0.0029952286
1150.0,1150.0,0.5936822
1151.0,1151.0,0.07627167
1152.0,1152.0,0.0068623046
1153.0,1153.0,0.8714073
1154.0,1154.0,0.08393014
1155.0,1155.0,0.77346104
1156.0,1156.0,0.13703588
1157.0,1157.0,0.14184983
1158.0,1158.0,0.17116672
1159.0,1159.0,0.74887913
1160.0,1160.0,0.29610294
1161.0,1161.0,0.83730614
1162.0,1162.0,0.03967709
1163.0,1163.0,0.003571224
1164.0,1164.0,0.2211535
1165.0,1165.0,0.2070095
1166.0,1166.0,0.73294556
1167.0,1167.0,0.21695796
1168.0,1168.0,0.029174065
1169.0,1169.0,0.20708303
1170.0,1170.0,0.06304975
1171.0,1171.0,0.10890906
1172.0,1172.0,0.19676657
1173.0,1173.0,0.03618625
1174.0,1174.0,0.2575314
1175.0,1175.0,0.0017665935
1176.0,1176.0,0.0052893274
1177.0,1177.0,0.009674161
1178.0,1178.0,0.011518113
1179.0,1179.0,0.24740113
1180.0,1180.0,7.744618E-4
1181.0,1181.0,0.09807682
1182.0,1182.0,0.51369387
1183.0,1183.0,0.6775475
1184.0,1184.0,0.23023225
1185.0,1185.0,0.009334699
1186.0,1186.0,0.010064188
1187.0,1187.0,0.83617836
1188.0,1188.0,0.017723572
1189.0,1189.0,0.8475728
1190.0,1190.0,0.012067925
1191.0,1191.0,0.0018056735
1192.0,1192.0,0.002136275
1193.0,1193.0,0.7076692
1194.0,1194.0,0.32712933
1195.0,1195.0,0.10459901
1196.0,1196.0,0.018603735
1197.0,1197.0,0.010204984
1198.0,1198.0,0.2367194
1199.0,1199.0,5.410847E-4
1200.0,1200.0,0.00633391
1201.0,1201.0,0.3671738
1202.0,1202.0,0.75474215
1203.0,1203.0,0.18008466
1204.0,1204.0,0.37188873
1205.0,1205.0,0.8138947
1206.0,1206.0,0.059678692
1207.0,1207.0,0.011330654
1208.0,1208.0,0.018097293
1209.0,1209.0,0.20365466
1210.0,1210.0,0.0022611339
1211.0,1211.0,0.08784594
1212.0,1212.0,0.008444864
1213.0,1213.0,0.08834056
1214.0,1214.0,0.13966736
1215.0,1215.0,0.8268483
1216.0,1216.0,0.018267827
1217.0,1217.0,0.66817933
1218.0,1218.0,0.004094521
1219.0,1219.0,0.86782146
1220.0,1220.0,0.27280426
1221.0,1221.0,0.47801474
1222.0,1222.0,0.0043175044
1223.0,1223.0,0.0061115758
1224.0,1224.0,0.16874202
1225.0,1225.0,0.82412344
1226.0,1226.0,0.2179196
1227.0,1227.0,0.65853274
1228.0,1228.0,0.31511843
1229.0,1229.0,0.81432813
1230.0,1230.0,0.25177076
1231.0,1231.0,0.0013566473
1232.0,1232.0,0.03919158
1233.0,1233.0,0.63152057
1234.0,1234.0,0.02407429
1235.0,1235.0,0.09588044
1236.0,1236.0,0.001229369
1237.0,1237.0,0.41926137
1238.0,1238.0,0.011186511
1239.0,1239.0,0.03295
1240.0,1240.0,0.5835262
1241.0,1241.0,0.14830828
1242.0,1242.0,0.26163375
1243.0,1243.0,0.1668522
1244.0,1244.0,0.49997818
1245.0,1245.0,0.009349361
1246.0,1246.0,0.5879033
1247.0,1247.0,0.23081727
1248.0,1248.0,0.5361937
1249.0,1249.0,0.5163732
1250.0,1250.0,0.48196238
1251.0,1251.0,0.59050214
1252.0,1252.0,0.3889266
1253.0,1253.0,0.653858
1254.0,1254.0,0.79827285
1255.0,1255.0,0.19309558
1256.0,1256.0,0.38327706
1257.0,1257.0,0.049143557
1258.0,1258.0,0.49924076
1259.0,1259.0,0.20854911
1260.0,1260.0,0.54798275
1261.0,1261.0,0.67906016
1262.0,1262.0,0.015973892
1263.0,1263.0,0.1550689
1264.0,1264.0,0.012354422
1265.0,1265.0,0.7372526
1266.0,1266.0,0.646927
1267.0,1267.0,0.6916101
1268.0,1268.0,0.7817326
1269.0,1269.0,0.2830654
1270.0,1270.0,0.0045559388
1271.0,1271.0,0.55017096
1272.0,1272.0,0.10451691
1273.0,1273.0,0.8320479
1274.0,1274.0,0.103092425
1275.0,1275.0,0.34968135
1276.0,1276.0,0.4215477
1277.0,1277.0,0.38353738
1278.0,1278.0,0.10587875
1279.0,1279.0,0.44829762
1280.0,1280.0,0.3445925
1281.0,1281.0,0.013136097
1282.0,1282.0,0.49356386
1283.0,1283.0,0.38295734
1284.0,1284.0,0.028987996
1285.0,1285.0,0.016121764
1286.0,1286.0,0.7784776
1287.0,1287.0,0.046112902
1288.0,1288.0,0.5901984
1289.0,1289.0,0.0016822412
1290.0,1290.0,0.14031515
1291.0,1291.0,0.5773609
1292.0,1292.0,0.08705378
1293.0,1293.0,0.4751022
1294.0,1294.0,0.30272684
1295.0,1295.0,0.47398737
1296.0,1296.0,0.8395726
1297.0,1297.0,0.63886863
1298.0,1298.0,0.009765549
1299.0,1299.0,0.0010610591
1300.0,1300.0,0.533778
1301.0,1301.0,0.6614799
1302.0,1302.0,0.23979312
1303.0,1303.0,0.056398418
1304.0,1304.0,0.058568794
1305.0,1305.0,0.37215984
1306.0,1306.0,0.12594356
1307.0,1307.0,0.04219023
1308.0,1308.0,0.07693754
1309.0,1309.0,0.8189747
1310.0,1310.0,0.08292768
1311.0,1311.0,0.0037658603
1312.0,1312.0,0.0103818765
1313.0,1313.0,0.6433512
1314.0,1314.0,0.46949726
1315.0,1315.0,0.011311547
1316.0,1316.0,0.80377626
1317.0,1317.0,0.7336232
1318.0,1318.0,0.0074249576
1319.0,1319.0,0.0033482304
1320.0,1320.0,0.011803526
1321.0,1321.0,0.0014850211
1322.0,1322.0,0.45120874
1323.0,1323.0,0.7578161
1324.0,1324.0,0.43961093
1325.0,1325.0,0.8012249
1326.0,1326.0,0.03338999
1327.0,1327.0,0.7193932
1328.0,1328.0,0.02284723
1329.0,1329.0,0.778285
1330.0,1330.0,0.0074211466
1331.0,1331.0,0.04924067
1332.0,1332.0,0.22812878
1333.0,1333.0,0.72967523
1334.0,1334.0,0.5093286
1335.0,1335.0,0.014917639
1336.0,1336.0,0.76456416
1337.0,1337.0,0.8707594
1338.0,1338.0,0.053860154
1339.0,1339.0,0.003413178
1340.0,1340.0,0.0014101944
1341.0,1341.0,0.059524827
1342.0,1342.0,0.8463434
1343.0,1343.0,0.8450062
1344.0,1344.0,0.0018895649
1345.0,1345.0,0.032175425
1346.0,1346.0,0.81635857
1347.0,1347.0,0.7274354
1348.0,1348.0,0.0014370806
1349.0,1349.0,0.020721039
1350.0,1350.0,0.33084944
1351.0,1351.0,0.20803648
1352.0,1352.0,0.03275588
1353.0,1353.0,0.0026998366
1354.0,1354.0,0.21002683
1355.0,1355.0,0.002730968
1356.0,1356.0,0.21631491
1357.0,1357.0,0.054344527
1358.0,1358.0,0.6517618
1359.0,1359.0,0.12714802
1360.0,1360.0,0.026384158
1361.0,1361.0,0.03270185
1362.0,1362.0,0.8391954
1363.0,1363.0,0.068340205
1364.0,1364.0,0.027070325
1365.0,1365.0,0.6582516
1366.0,1366.0,0.0074137254
1367.0,1367.0,0.13298526
1368.0,1368.0,0.0052983747
1369.0,1369.0,0.29330152
1370.0,1370.0,5.786249E-4
1371.0,1371.0,0.72949
1372.0,1372.0,0.17015968
1373.0,1373.0,0.83709747
1374.0,1374.0,0.025888404
1375.0,1375.0,0.1499342
1376.0,1376.0,0.774216
1377.0,1377.0,0.0015098103
1378.0,1378.0,0.5090706
1379.0,1379.0,0.16419554
1380.0,1380.0,0.18481866
1381.0,1381.0,0.16125965
1382.0,1382.0,0.64252734
1383.0,1383.0,0.6696836
1384.0,1384.0,0.8099269
1385.0,1385.0,0.4107184
1386.0,1386.0,0.7959262
1387.0,1387.0,0.0838703
1388.0,1388.0,0.030968785
1389.0,1389.0,0.031657755
1390.0,1390.0,0.03170461
1391.0,1391.0,0.007500852
1392.0,1392.0,0.5471987
1393.0,1393.0,0.14059497
1394.0,1394.0,0.67824996
1395.0,1395.0,0.004227465
1396.0,1396.0,0.45605507
1397.0,1397.0,0.269878
1398.0,1398.0,0.015045881
1399.0,1399.0,0.5518695
1400.0,1400.0,0.8313099
1401.0,1401.0,0.8324968
1402.0,1402.0,0.5678025
1403.0,1403.0,0.064820394
1404.0,1404.0,0.035120822
1405.0,1405.0,0.43564937
1406.0,1406.0,0.046133075
1407.0,1407.0,0.7276208
1408.0,1408.0,0.007509405
1409.0,1409.0,0.76118493
1410.0,1410.0,0.6893781
1411.0,1411.0,0.27876955
1412.0,1412.0,0.27401823
1413.0,1413.0,0.60438
1414.0,1414.0,0.014522457
1415.0,1415.0,0.75136054
1416.0,1416.0,0.19918028
1417.0,1417.0,0.005143101
1418.0,1418.0,0.037627693
1419.0,1419.0,0.7618181
1420.0,1420.0,0.47625616
1421.0,1421.0,0.008339812
1422.0,1422.0,0.037587147
1423.0,1423.0,0.15752888
1424.0,1424.0,0.056324862
1425.0,1425.0,0.6641499
1426.0,1426.0,0.3303749
1427.0,1427.0,0.26523733
1428.0,1428.0,0.10334186
1429.0,1429.0,0.3941592
1430.0,1430.0,0.6174489
1431.0,1431.0,0.00289803
1432.0,1432.0,0.09386671
1433.0,1433.0,0.48615468
1434.0,1434.0,0.001238321
1435.0,1435.0,0.7735881
1436.0,1436.0,0.033480186
1437.0,1437.0,0.025674364
1438.0,1438.0,0.020841716
1439.0,1439.0,0.0037421917
1440.0,1440.0,0.47228882
1441.0,1441.0,0.618412
1442.0,1442.0,0.8456618
1443.0,1443.0,0.5781654
1444.0,1444.0,0.01849072
1445.0,1445.0,0.5331266
1446.0,1446.0,0.29347047
1447.0,1447.0,0.07942329
1448.0,1448.0,0.14821
1449.0,1449.0,0.3988624
1450.0,1450.0,0.66386527
1451.0,1451.0,0.34143767
1452.0,1452.0,0.76358956
1453.0,1453.0,0.818298
1454.0,1454.0,0.021269906
1455.0,1455.0,0.9405983
1456.0,1456.0,0.8390093
1457.0,1457.0,0.13599038
1458.0,1458.0,0.13491954
1459.0,1459.0,0.014901374
1460.0,1460.0,0.49388608
1461.0,1461.0,0.048004225
1462.0,1462.0,0.24294189
1463.0,1463.0,0.6712935
1464.0,1464.0,0.7510643
1465.0,1465.0,0.013443541
1466.0,1466.0,0.44125375
1467.0,1467.0,0.14418651
1468.0,1468.0,0.3821159
1469.0,1469.0,0.4645079
1470.0,1470.0,0.3904139
1471.0,1471.0,0.0043449188
1472.0,1472.0,0.5859785
1473.0,1473.0,0.24405281
1474.0,1474.0,0.6291326
1475.0,1475.0,0.02056671
1476.0,1476.0,0.8702108
1477.0,1477.0,0.48571935
1478.0,1478.0,0.7263836
1479.0,1479.0,0.07275098
1480.0,1480.0,0.7365783
1481.0,1481.0,0.016765399
1482.0,1482.0,0.016111009
1483.0,1483.0,0.8053687
1484.0,1484.0,0.2327328
1485.0,1485.0,0.20629354
1486.0,1486.0,0.0035316637
1487.0,1487.0,0.836466
1488.0,1488.0,0.025202857
1489.0,1489.0,0.06952713
1490.0,1490.0,0.03278798
1491.0,1491.0,0.27223983
1492.0,1492.0,0.61522377
1493.0,1493.0,0.028487004
1494.0,1494.0,0.05275418
1495.0,1495.0,0.4541639
1496.0,1496.0,0.7703804
1497.0,1497.0,0.1306936
1498.0,1498.0,0.16655263
1499.0,1499.0,0.54493594
1500.0,1500.0,0.21467736
1501.0,1501.0,0.84516686
1502.0,1502.0,0.01373287
1503.0,1503.0,0.85127836
1504.0,1504.0,0.06999207
1505.0,1505.0,0.50618815
1506.0,1506.0,0.0097409915
1507.0,1507.0,0.17459677
1508.0,1508.0,0.0011182431
1509.0,1509.0,0.079462186
1510.0,1510.0,0.53655034
1511.0,1511.0,0.30104977
1512.0,1512.0,0.33785433
1513.0,1513.0,0.64735335
1514.0,1514.0,0.5448483
1515.0,1515.0,0.4320202
1516.0,1516.0,0.064569816
1517.0,1517.0,0.5113371
1518.0,1518.0,0.7585934
1519.0,1519.0,0.8068952
1520.0,1520.0,0.008807227
1521.0,1521.0,0.06355125
1522.0,1522.0,0.34835848
1523.0,1523.0,0.023516038
1524.0,1524.0,0.79121804
1525.0,1525.0,0.27638856
1526.0,1526.0,0.018870005
1527.0,1527.0,0.014349753
1528.0,1528.0,0.8885731
1529.0,1529.0,0.25433192
1530.0,1530.0,0.71977466
1531.0,1531.0,0.002115984
1532.0,1532.0,0.84174156
1533.0,1533.0,0.05730719
1534.0,1534.0,0.017078288
1535.0,1535.0,0.505536
1536.0,1536.0,0.15159564
1537.0,1537.0,0.4473252
1538.0,1538.0,0.116504095
1539.0,1539.0,0.8559652
1540.0,1540.0,0.4208669
1541.0,1541.0,0.01856349
1542.0,1542.0,0.0033907907
1543.0,1543.0,0.014726953
1544.0,1544.0,0.32430443
1545.0,1545.0,0.0039132265
1546.0,1546.0,0.004307734
1547.0,1547.0,0.7717995
1548.0,1548.0,0.296542
1549.0,1549.0,0.1639514
1550.0,1550.0,0.5880781
1551.0,1551.0,0.19547048
1552.0,1552.0,0.032491952
1553.0,1553.0,0.4558963
1554.0,1554.0,0.37778208
1555.0,1555.0,0.8297589
1556.0,1556.0,0.4310244
1557.0,1557.0,0.1341142
1558.0,1558.0,0.012973145
1559.0,1559.0,0.038279552
1560.0,1560.0,0.017966544
1561.0,1561.0,0.013116062
1562.0,1562.0,0.2924642
1563.0,1563.0,0.59276986
1564.0,1564.0,0.47092977
1565.0,1565.0,0.0038994583
1566.0,1566.0,0.04519037
1567.0,1567.0,0.18861833
1568.0,1568.0,0.1910179
1569.0,1569.0,0.05230244
1570.0,1570.0,0.02149313
1571.0,1571.0,0.42864302
1572.0,1572.0,0.7546028
1573.0,1573.0,0.85122204
1574.0,1574.0,0.6181231
1575.0,1575.0,0.028740665
1576.0,1576.0,0.6443969
1577.0,1577.0,0.81489074
1578.0,1578.0,0.0029169223
1579.0,1579.0,0.012654533
1580.0,1580.0,0.6839479
1581.0,1581.0,0.0102366125
1582.0,1582.0,0.04823115
1583.0,1583.0,0.006908248
1584.0,1584.0,0.015917342
1585.0,1585.0,0.79228246
1586.0,1586.0,0.7687987
1587.0,1587.0,0.527496
1588.0,1588.0,0.40029007
1589.0,1589.0,0.6540299
1590.0,1590.0,0.080133945
1591.0,1591.0,0.8339589
1592.0,1592.0,0.5348469
1593.0,1593.0,0.87931204
1594.0,1594.0,0.004657008
1595.0,1595.0,0.008644961
1596.0,1596.0,0.0016054101
1597.0,1597.0,0.30432504
1598.0,1598.0,0.24649897
1599.0,1599.0,0.28429163
1600.0,1600.0,0.604673
1601.0,1601.0,0.09457214
1602.0,1602.0,0.03627041
1603.0,1603.0,0.16219033
1604.0,1604.0,0.104392864
1605.0,1605.0,0.03439864
1606.0,1606.0,0.09491731
1607.0,1607.0,0.027887687
1608.0,1608.0,0.7519179
1609.0,1609.0,0.0309353
1610.0,1610.0,0.58925456
1611.0,1611.0,0.79384005
1612.0,1612.0,0.77690524
1613.0,1613.0,7.7358534E-4
1614.0,1614.0,0.018899558
1615.0,1615.0,0.8225185
1616.0,1616.0,0.014513723
1617.0,1617.0,0.5084074
1618.0,1618.0,0.4272809
1619.0,1619.0,0.81654865
1620.0,1620.0,0.8199042
1621.0,1621.0,0.736933
1622.0,1622.0,0.6735191
1623.0,1623.0,0.4327401
1624.0,1624.0,0.15450616
1625.0,1625.0,0.76361895
1626.0,1626.0,0.10546831
1627.0,1627.0,0.021102177
1628.0,1628.0,0.006092065
1629.0,1629.0,0.8480408
1630.0,1630.0,0.8279547
1631.0,1631.0,0.29988247
1632.0,1632.0,0.81847715
1633.0,1633.0,0.23504342
1634.0,1634.0,0.3341056
1635.0,1635.0,0.8071901
1636.0,1636.0,0.47856113
1637.0,1637.0,0.025484458
1638.0,1638.0,0.18292138
1639.0,1639.0,0.10153443
1640.0,1640.0,0.28671187
1641.0,1641.0,0.7912514
1642.0,1642.0,0.002279902
1643.0,1643.0,0.34888044
1644.0,1644.0,0.19891907
1645.0,1645.0,0.16806515
1646.0,1646.0,0.9042665
1647.0,1647.0,0.55760163
1648.0,1648.0,0.13366924
1649.0,1649.0,0.3065872
1650.0,1650.0,0.887521
1651.0,1651.0,0.7748884
1652.0,1652.0,0.41895148
1653.0,1653.0,0.2595235
1654.0,1654.0,0.128045
1655.0,1655.0,0.6556048
1656.0,1656.0,0.55718416
1657.0,1657.0,0.002444925
1658.0,1658.0,0.30979264
1659.0,1659.0,0.21818165
1660.0,1660.0,0.46452823
1661.0,1661.0,0.58922064
1662.0,1662.0,0.04841607
1663.0,1663.0,0.015024914
1664.0,1664.0,0.8557546
1665.0,1665.0,0.08798628
1666.0,1666.0,0.81963325
1667.0,1667.0,0.004349641
1668.0,1668.0,0.8227628
1669.0,1669.0,0.2432596
1670.0,1670.0,0.8016637
1671.0,1671.0,0.0024165893
1672.0,1672.0,0.14822082
1673.0,1673.0,0.008367894
1674.0,1674.0,0.16112256
1675.0,1675.0,0.006254162
1676.0,1676.0,0.7251278
1677.0,1677.0,0.09172595
1678.0,1678.0,0.6614911
1679.0,1679.0,0.04253667
1680.0,1680.0,0.7204886
1681.0,1681.0,0.040279496
1682.0,1682.0,0.7398274
1683.0,1683.0,0.010337312
1684.0,1684.0,0.023101952
1685.0,1685.0,0.8680485
1686.0,1686.0,0.012246132
1687.0,1687.0,0.505979
1688.0,1688.0,0.0050431737
1689.0,1689.0,0.0011903247
1690.0,1690.0,0.29628733
1691.0,1691.0,0.67854017
1692.0,1692.0,0.61822426
1693.0,1693.0,0.13908519
1694.0,1694.0,0.37142172
1695.0,1695.0,0.10138678
1696.0,1696.0,0.02792323
1697.0,1697.0,0.15308763
1698.0,1698.0,0.29725
1699.0,1699.0,0.7976134
1700.0,1700.0,0.011640771
1701.0,1701.0,0.36321682
1702.0,1702.0,0.72896224
1703.0,1703.0,0.020812323
1704.0,1704.0,0.04458338
1705.0,1705.0,0.74768156
1706.0,1706.0,0.61216545
1707.0,1707.0,0.71019405
1708.0,1708.0,0.4234843
1709.0,1709.0,0.12525935
1710.0,1710.0,0.011496228
1711.0,1711.0,0.77390766
1712.0,1712.0,7.5479154E-4
1713.0,1713.0,4.3025878E-4
1714.0,1714.0,0.24163593
1715.0,1715.0,0.015160295
1716.0,1716.0,0.017665068
1717.0,1717.0,0.6824563
1718.0,1718.0,0.07289719
1719.0,1719.0,0.014765027
1720.0,1720.0,0.8096001
1721.0,1721.0,0.0047675157
1722.0,1722.0,0.24188854
1723.0,1723.0,0.351879
1724.0,1724.0,8.82322E-4
1725.0,1725.0,0.041704174
1726.0,1726.0,0.0043730456
1727.0,1727.0,0.05979888
1728.0,1728.0,0.67306286
1729.0,1729.0,0.49477166
1730.0,1730.0,0.7677425
1731.0,1731.0,0.28213632
1732.0,1732.0,0.056256384
1733.0,1733.0,0.12386408
1734.0,1734.0,0.3370983
1735.0,1735.0,0.12671775
1736.0,1736.0,0.89979124
1737.0,1737.0,0.63853174
1738.0,1738.0,0.89732176
1739.0,1739.0,0.37027016
1740.0,1740.0,0.7301461
1741.0,1741.0,0.7784298
1742.0,1742.0,0.7689879
1743.0,1743.0,0.006121651
1744.0,1744.0,0.36142504
1745.0,1745.0,0.14593291
1746.0,1746.0,0.1320403
1747.0,1747.0,0.8550154
1748.0,1748.0,0.8634517
1749.0,1749.0,0.66200227
1750.0,1750.0,0.32766357
1751.0,1751.0,0.0019465642
1752.0,1752.0,0.76450646
1753.0,1753.0,0.0076995622
1754.0,1754.0,0.09498083
1755.0,1755.0,0.14907983
1756.0,1756.0,0.34432822
1757.0,1757.0,0.009017839
1758.0,1758.0,0.0603204
1759.0,1759.0,0.6505814
1760.0,1760.0,0.007909601
1761.0,1761.0,0.10727913
1762.0,1762.0,0.15265071
1763.0,1763.0,0.32863167
1764.0,1764.0,0.5324101
1765.0,1765.0,0.027020054
1766.0,1766.0,0.7071617
1767.0,1767.0,0.0039750673
1768.0,1768.0,0.003418258
1769.0,1769.0,0.18922597
1770.0,1770.0,0.5016038
1771.0,1771.0,0.84102803
1772.0,1772.0,0.015740812
1773.0,1773.0,0.07333081
1774.0,1774.0,0.31471568
1775.0,1775.0,0.67539686
1776.0,1776.0,0.15938129
1777.0,1777.0,0.16559893
1778.0,1778.0,0.06994747
1779.0,1779.0,0.7428977
1780.0,1780.0,0.009037312
1781.0,1781.0,0.11583709
1782.0,1782.0,0.2657749
1783.0,1783.0,0.009327598
1784.0,1784.0,0.16998816
1785.0,1785.0,0.0035496538
1786.0,1786.0,0.8030004
1787.0,1787.0,0.0060174284
1788.0,1788.0,0.806158
1789.0,1789.0,0.3040621
1790.0,1790.0,0.0021718997
1791.0,1791.0,0.18730251
1792.0,1792.0,0.20825239
1793.0,1793.0,0.028800514
1794.0,1794.0,0.09220437
1795.0,1795.0,0.0031740682
1796.0,1796.0,0.010464223
1797.0,1797.0,0.14721288
1798.0,1798.0,0.37895164
1799.0,1799.0,0.28327549
1800.0,1800.0,0.49696916
1801.0,1801.0,0.11929596
1802.0,1802.0,0.78738385
1803.0,1803.0,0.8290777
1804.0,1804.0,0.004017189
1805.0,1805.0,0.011252399
1806.0,1806.0,0.033819705
1807.0,1807.0,0.5886655
1808.0,1808.0,0.0053954124
1809.0,1809.0,0.16758686
1810.0,1810.0,0.749336
1811.0,1811.0,0.013725393
1812.0,1812.0,0.6812412
1813.0,1813.0,0.032030966
1814.0,1814.0,0.50261486
1815.0,1815.0,0.64826965
1816.0,1816.0,0.009134178
1817.0,1817.0,0.7692429
1818.0,1818.0,0.61658984
1819.0,1819.0,0.23514354
1820.0,1820.0,0.07139471
1821.0,1821.0,0.39780018
1822.0,1822.0,0.028778741
1823.0,1823.0,0.59821653
1824.0,1824.0,4.125182E-4
1825.0,1825.0,0.8089774
1826.0,1826.0,0.23934078
1827.0,1827.0,0.5225533
1828.0,1828.0,0.6849558
1829.0,1829.0,0.023246553
1830.0,1830.0,0.004275906
1831.0,1831.0,0.0967476
1832.0,1832.0,0.7927436
1833.0,1833.0,0.8698507
1834.0,1834.0,0.5086789
1835.0,1835.0,0.004041382
1836.0,1836.0,0.5591018
1837.0,1837.0,0.27991426
1838.0,1838.0,0.0018874424
1839.0,1839.0,0.0016789897
1840.0,1840.0,0.0019751643
1841.0,1841.0,0.039592
1842.0,1842.0,0.7415656
1843.0,1843.0,0.013656682
1844.0,1844.0,0.5683713
1845.0,1845.0,6.4325094E-4
1846.0,1846.0,0.12995555
1847.0,1847.0,0.0047352994
1848.0,1848.0,0.10968805
1849.0,1849.0,0.530867
1850.0,1850.0,0.102930635
1851.0,1851.0,0.06827587
1852.0,1852.0,0.85296744
1853.0,1853.0,0.5048683
1854.0,1854.0,0.009254383
1855.0,1855.0,0.17743123
1856.0,1856.0,0.2050923
1857.0,1857.0,0.13228883
1858.0,1858.0,0.12959829
1859.0,1859.0,0.018833475
1860.0,1860.0,0.099076554
